============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.17-s066_1
  Generated on:           May 23 2023  12:39:44 am
  Module:                 model_baseline
  Technology libraries:   scadv10_cln65gp_lvt_ff_1p1v_m40c 1.0
                          physical_cells 
  Operating conditions:   scadv10_cln65gp_lvt_ff_1p1v_m40c 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                      Instance                                            Module                        Cell Count   Cell Area   Net Area    Total Area 
    N1[8].N2[64].TR                                 tmr_TRIPLICATE1h1_4071                                       4      16.000       3.722       19.722 
    N1[8].N2[63].TR                                 tmr_TRIPLICATE1h1_4070                                       4      16.000       3.722       19.722 
    N1[8].N2[62].TR                                 tmr_TRIPLICATE1h1_4069                                       4      16.000       3.722       19.722 
    N1[8].N2[61].TR                                 tmr_TRIPLICATE1h1_4068                                       4      16.000       3.722       19.722 
    N1[8].N2[60].TR                                 tmr_TRIPLICATE1h1_4067                                       4      16.000       3.722       19.722 
    N1[8].N2[59].TR                                 tmr_TRIPLICATE1h1_4066                                       4      16.000       3.722       19.722 
    N1[8].N2[58].TR                                 tmr_TRIPLICATE1h0_2424                                       2      13.200       1.067       14.267 
    N1[8].N2[57].TR                                 tmr_TRIPLICATE1h1_4065                                       4      16.000       3.722       19.722 
    N1[8].N2[56].TR                                 tmr_TRIPLICATE1h1_4064                                       4      16.000       3.722       19.722 
    N1[8].N2[55].TR                                 tmr_TRIPLICATE1h1_4063                                       4      16.000       3.722       19.722 
    N1[8].N2[54].TR                                 tmr_TRIPLICATE1h0_2423                                       2      13.200       1.067       14.267 
    N1[8].N2[53].TR                                 tmr_TRIPLICATE1h1_4062                                       4      16.000       3.722       19.722 
    N1[8].N2[52].TR                                 tmr_TRIPLICATE1h0_2422                                       2      13.200       1.067       14.267 
    N1[8].N2[51].TR                                 tmr_TRIPLICATE1h1_4061                                       4      16.000       3.722       19.722 
    N1[8].N2[50].TR                                 tmr_TRIPLICATE1h1_4060                                       4      16.000       3.722       19.722 
    N1[8].N2[49].TR                                 tmr_TRIPLICATE1h1_4059                                       4      16.000       3.722       19.722 
    N1[8].N2[48].TR                                 tmr_TRIPLICATE1h1_4058                                       4      16.000       3.722       19.722 
    N1[8].N2[47].TR                                 tmr_TRIPLICATE1h1_4057                                       4      16.000       3.722       19.722 
    N1[8].N2[46].TR                                 tmr_TRIPLICATE1h0_2421                                       2      13.200       1.067       14.267 
    N1[8].N2[45].TR                                 tmr_TRIPLICATE1h1_4056                                       4      16.000       3.722       19.722 
    N1[8].N2[44].TR                                 tmr_TRIPLICATE1h1_4055                                       4      16.000       3.722       19.722 
    N1[8].N2[43].TR                                 tmr_TRIPLICATE1h0_2420                                       2      13.200       1.067       14.267 
    N1[8].N2[42].TR                                 tmr_TRIPLICATE1h0_2419                                       2      13.200       1.067       14.267 
    N1[8].N2[41].TR                                 tmr_TRIPLICATE1h1_4054                                       4      16.000       3.722       19.722 
    N1[8].N2[40].TR                                 tmr_TRIPLICATE1h1_4053                                       4      16.000       3.722       19.722 
    N1[8].N2[39].TR                                 tmr_TRIPLICATE1h0_2418                                       2      13.200       1.067       14.267 
    N1[8].N2[38].TR                                 tmr_TRIPLICATE1h1_4052                                       4      16.000       3.722       19.722 
    N1[8].N2[37].TR                                 tmr_TRIPLICATE1h0_2417                                       2      13.200       1.067       14.267 
    N1[8].N2[36].TR                                 tmr_TRIPLICATE1h1_4051                                       4      16.000       3.722       19.722 
    N1[8].N2[35].TR                                 tmr_TRIPLICATE1h0_2416                                       2      13.200       1.067       14.267 
    N1[8].N2[34].TR                                 tmr_TRIPLICATE1h1_4050                                       4      16.000       3.722       19.722 
    N1[8].N2[33].TR                                 tmr_TRIPLICATE1h1_4049                                       4      16.000       3.722       19.722 
    N1[8].N2[32].TR                                 tmr_TRIPLICATE1h1_4048                                       4      16.000       3.722       19.722 
    N1[8].N2[31].TR                                 tmr_TRIPLICATE1h0_2415                                       2      13.200       1.067       14.267 
    N1[8].N2[30].TR                                 tmr_TRIPLICATE1h1_4047                                       4      16.000       3.722       19.722 
    N1[8].N2[29].TR                                 tmr_TRIPLICATE1h1_4046                                       4      16.000       3.722       19.722 
    N1[8].N2[28].TR                                 tmr_TRIPLICATE1h1_4045                                       4      16.000       3.722       19.722 
    N1[8].N2[27].TR                                 tmr_TRIPLICATE1h1_4044                                       4      16.000       3.722       19.722 
    N1[8].N2[26].TR                                 tmr_TRIPLICATE1h1_4043                                       4      16.000       3.722       19.722 
    N1[8].N2[25].TR                                 tmr_TRIPLICATE1h0_2414                                       2      13.200       1.067       14.267 
    N1[8].N2[24].TR                                 tmr_TRIPLICATE1h0_2413                                       2      13.200       1.067       14.267 
    N1[8].N2[23].TR                                 tmr_TRIPLICATE1h1_4042                                       4      16.000       3.722       19.722 
    N1[8].N2[22].TR                                 tmr_TRIPLICATE1h0_2412                                       2      13.200       1.067       14.267 
    N1[8].N2[21].TR                                 tmr_TRIPLICATE1h1_4041                                       4      16.000       3.722       19.722 
    N1[8].N2[20].TR                                 tmr_TRIPLICATE1h0_2411                                       2      13.200       1.067       14.267 
    N1[8].N2[19].TR                                 tmr_TRIPLICATE1h1_4040                                       4      16.000       3.722       19.722 
    N1[8].N2[18].TR                                 tmr_TRIPLICATE1h1_4039                                       4      16.000       3.722       19.722 
    N1[8].N2[17].TR                                 tmr_TRIPLICATE1h1_4038                                       4      16.000       3.722       19.722 
    N1[8].N2[16].TR                                 tmr_TRIPLICATE1h0_2410                                       2      13.200       1.067       14.267 
    N1[8].N2[15].TR                                 tmr_TRIPLICATE1h1_4037                                       4      16.000       3.722       19.722 
    N1[8].N2[14].TR                                 tmr_TRIPLICATE1h1_4036                                       4      16.000       3.722       19.722 
    N1[8].N2[13].TR                                 tmr_TRIPLICATE1h1_4035                                       4      16.000       3.722       19.722 
    N1[8].N2[12].TR                                 tmr_TRIPLICATE1h0_2409                                       2      13.200       1.067       14.267 
    N1[8].N2[11].TR                                 tmr_TRIPLICATE1h1_4034                                       4      16.000       3.722       19.722 
    N1[8].N2[10].TR                                 tmr_TRIPLICATE1h0_2408                                       2      13.200       1.067       14.267 
    N1[8].N2[9].TR                                  tmr_TRIPLICATE1h0_2407                                       2      13.200       1.067       14.267 
    N1[8].N2[8].TR                                  tmr_TRIPLICATE1h1_4033                                       4      16.000       3.722       19.722 
    N1[8].N2[7].TR                                  tmr_TRIPLICATE1h0_2406                                       2      13.200       1.067       14.267 
    N1[8].N2[6].TR                                  tmr_TRIPLICATE1h0_2405                                       2      13.200       1.067       14.267 
    N1[8].N2[5].TR                                  tmr_TRIPLICATE1h0_2404                                       2      13.200       1.067       14.267 
    N1[8].N2[4].TR                                  tmr_TRIPLICATE1h0_2403                                       2      13.200       1.067       14.267 
    N1[8].N2[3].TR                                  tmr_TRIPLICATE1h1_4032                                       4      16.000       3.722       19.722 
    N1[8].N2[2].TR                                  tmr_TRIPLICATE1h0_2402                                       2      13.200       1.067       14.267 
    N1[8].N2[1].TR                                  tmr_TRIPLICATE1h0_2401                                       2      13.200       1.067       14.267 
    N1[8].N2[0].TR                                  tmr_TRIPLICATE1h0_2400                                       2      13.200       1.067       14.267 
    N1[7].N2[803].TR                                tmr_TRIPLICATE1h1_4031                                       4      16.000       3.722       19.722 
    N1[7].N2[802].TR                                tmr_TRIPLICATE1h0_2399                                       2      13.200       1.067       14.267 
    N1[7].N2[801].TR                                tmr_TRIPLICATE1h1_4030                                       4      16.000       3.722       19.722 
    N1[7].N2[800].TR                                tmr_TRIPLICATE1h1_4029                                       4      16.000       3.722       19.722 
    N1[7].N2[799].TR                                tmr_TRIPLICATE1h0_2398                                       2      13.200       1.067       14.267 
    N1[7].N2[798].TR                                tmr_TRIPLICATE1h1_4028                                       4      16.000       3.722       19.722 
    N1[7].N2[797].TR                                tmr_TRIPLICATE1h0_2397                                       2      13.200       1.067       14.267 
    N1[7].N2[796].TR                                tmr_TRIPLICATE1h1_4027                                       4      16.000       3.722       19.722 
    N1[7].N2[795].TR                                tmr_TRIPLICATE1h1_4026                                       4      16.000       3.722       19.722 
    N1[7].N2[794].TR                                tmr_TRIPLICATE1h1_4025                                       4      16.000       3.722       19.722 
    N1[7].N2[793].TR                                tmr_TRIPLICATE1h1_4024                                       4      16.000       3.722       19.722 
    N1[7].N2[792].TR                                tmr_TRIPLICATE1h0_2396                                       2      13.200       1.067       14.267 
    N1[7].N2[791].TR                                tmr_TRIPLICATE1h0_2395                                       2      13.200       1.067       14.267 
    N1[7].N2[790].TR                                tmr_TRIPLICATE1h1_4023                                       4      16.000       3.722       19.722 
    N1[7].N2[789].TR                                tmr_TRIPLICATE1h1_4022                                       4      16.000       3.722       19.722 
    N1[7].N2[788].TR                                tmr_TRIPLICATE1h1_4021                                       4      16.000       3.722       19.722 
    N1[7].N2[787].TR                                tmr_TRIPLICATE1h0_2394                                       2      13.200       1.067       14.267 
    N1[7].N2[786].TR                                tmr_TRIPLICATE1h1_4020                                       4      16.000       3.722       19.722 
    N1[7].N2[785].TR                                tmr_TRIPLICATE1h1_4019                                       4      16.000       3.722       19.722 
    N1[7].N2[784].TR                                tmr_TRIPLICATE1h0_2393                                       2      13.200       1.067       14.267 
    N1[7].N2[783].TR                                tmr_TRIPLICATE1h1_4018                                       4      16.000       3.722       19.722 
    N1[7].N2[782].TR                                tmr_TRIPLICATE1h1_4017                                       4      16.000       3.722       19.722 
    N1[7].N2[781].TR                                tmr_TRIPLICATE1h1_4016                                       4      16.000       3.722       19.722 
    N1[7].N2[780].TR                                tmr_TRIPLICATE1h1_4015                                       4      16.000       3.722       19.722 
    N1[7].N2[779].TR                                tmr_TRIPLICATE1h1_4014                                       4      16.000       3.722       19.722 
    N1[7].N2[778].TR                                tmr_TRIPLICATE1h0_2392                                       2      13.200       1.067       14.267 
    N1[7].N2[777].TR                                tmr_TRIPLICATE1h0_2391                                       2      13.200       1.067       14.267 
    N1[7].N2[776].TR                                tmr_TRIPLICATE1h0_2390                                       2      13.200       1.067       14.267 
    N1[7].N2[775].TR                                tmr_TRIPLICATE1h0_2389                                       2      13.200       1.067       14.267 
    N1[7].N2[774].TR                                tmr_TRIPLICATE1h1_4013                                       4      16.000       3.722       19.722 
    N1[7].N2[773].TR                                tmr_TRIPLICATE1h0_2388                                       2      13.200       1.067       14.267 
    N1[7].N2[772].TR                                tmr_TRIPLICATE1h0_2387                                       2      13.200       1.067       14.267 
    N1[7].N2[771].TR                                tmr_TRIPLICATE1h1_4012                                       4      16.000       3.722       19.722 
    N1[7].N2[770].TR                                tmr_TRIPLICATE1h1_4011                                       4      16.000       3.722       19.722 
    N1[7].N2[769].TR                                tmr_TRIPLICATE1h0_2386                                       2      13.200       1.067       14.267 
    N1[7].N2[768].TR                                tmr_TRIPLICATE1h0_2385                                       2      13.200       1.067       14.267 
    N1[7].N2[767].TR                                tmr_TRIPLICATE1h1_4010                                       4      16.000       3.722       19.722 
    N1[7].N2[766].TR                                tmr_TRIPLICATE1h1_4009                                       4      16.000       3.722       19.722 
    N1[7].N2[765].TR                                tmr_TRIPLICATE1h1_4008                                       4      16.000       3.722       19.722 
    N1[7].N2[764].TR                                tmr_TRIPLICATE1h0_2384                                       2      13.200       1.067       14.267 
    N1[7].N2[763].TR                                tmr_TRIPLICATE1h0_2383                                       2      13.200       1.067       14.267 
    N1[7].N2[762].TR                                tmr_TRIPLICATE1h1_4007                                       4      16.000       3.722       19.722 
    N1[7].N2[761].TR                                tmr_TRIPLICATE1h0_2382                                       2      13.200       1.067       14.267 
    N1[7].N2[760].TR                                tmr_TRIPLICATE1h0_2381                                       2      13.200       1.067       14.267 
    N1[7].N2[759].TR                                tmr_TRIPLICATE1h1_4006                                       4      16.000       3.722       19.722 
    N1[7].N2[758].TR                                tmr_TRIPLICATE1h1_4005                                       4      16.000       3.722       19.722 
    N1[7].N2[757].TR                                tmr_TRIPLICATE1h0_2380                                       2      13.200       1.067       14.267 
    N1[7].N2[756].TR                                tmr_TRIPLICATE1h1_4004                                       4      16.000       3.722       19.722 
    N1[7].N2[755].TR                                tmr_TRIPLICATE1h1_4003                                       4      16.000       3.722       19.722 
    N1[7].N2[754].TR                                tmr_TRIPLICATE1h1_4002                                       4      16.000       3.722       19.722 
    N1[7].N2[753].TR                                tmr_TRIPLICATE1h0_2379                                       2      13.200       1.067       14.267 
    N1[7].N2[752].TR                                tmr_TRIPLICATE1h0_2378                                       2      13.200       1.067       14.267 
    N1[7].N2[751].TR                                tmr_TRIPLICATE1h1_4001                                       4      16.000       3.722       19.722 
    N1[7].N2[750].TR                                tmr_TRIPLICATE1h1_4000                                       4      16.000       3.722       19.722 
    N1[7].N2[749].TR                                tmr_TRIPLICATE1h1_3999                                       4      16.000       3.722       19.722 
    N1[7].N2[748].TR                                tmr_TRIPLICATE1h1_3998                                       4      16.000       3.722       19.722 
    N1[7].N2[747].TR                                tmr_TRIPLICATE1h1_3997                                       4      16.000       3.722       19.722 
    N1[7].N2[746].TR                                tmr_TRIPLICATE1h0_2377                                       2      13.200       1.067       14.267 
    N1[7].N2[745].TR                                tmr_TRIPLICATE1h0_2376                                       2      13.200       1.067       14.267 
    N1[7].N2[744].TR                                tmr_TRIPLICATE1h1_3996                                       4      16.000       3.722       19.722 
    N1[7].N2[743].TR                                tmr_TRIPLICATE1h1_3995                                       4      16.000       3.722       19.722 
    N1[7].N2[742].TR                                tmr_TRIPLICATE1h0_2375                                       2      13.200       1.067       14.267 
    N1[7].N2[741].TR                                tmr_TRIPLICATE1h0_2374                                       2      13.200       1.067       14.267 
    N1[7].N2[740].TR                                tmr_TRIPLICATE1h1_3994                                       4      16.000       3.722       19.722 
    N1[7].N2[739].TR                                tmr_TRIPLICATE1h1_3993                                       4      16.000       3.722       19.722 
    N1[7].N2[738].TR                                tmr_TRIPLICATE1h0_2373                                       2      13.200       1.067       14.267 
    N1[7].N2[737].TR                                tmr_TRIPLICATE1h1_3992                                       4      16.000       3.722       19.722 
    N1[7].N2[736].TR                                tmr_TRIPLICATE1h1_3991                                       4      16.000       3.722       19.722 
    N1[7].N2[735].TR                                tmr_TRIPLICATE1h1_3990                                       4      16.000       3.722       19.722 
    N1[7].N2[734].TR                                tmr_TRIPLICATE1h1_3989                                       4      16.000       3.722       19.722 
    N1[7].N2[733].TR                                tmr_TRIPLICATE1h0_2372                                       2      13.200       1.067       14.267 
    N1[7].N2[732].TR                                tmr_TRIPLICATE1h0_2371                                       2      13.200       1.067       14.267 
    N1[7].N2[731].TR                                tmr_TRIPLICATE1h0_2370                                       2      13.200       1.067       14.267 
    N1[7].N2[730].TR                                tmr_TRIPLICATE1h1_3988                                       4      16.000       3.722       19.722 
    N1[7].N2[729].TR                                tmr_TRIPLICATE1h1_3987                                       4      16.000       3.722       19.722 
    N1[7].N2[728].TR                                tmr_TRIPLICATE1h1_3986                                       4      16.000       3.722       19.722 
    N1[7].N2[727].TR                                tmr_TRIPLICATE1h0_2369                                       2      13.200       1.067       14.267 
    N1[7].N2[726].TR                                tmr_TRIPLICATE1h1_3985                                       4      16.000       3.722       19.722 
    N1[7].N2[725].TR                                tmr_TRIPLICATE1h1_3984                                       4      16.000       3.722       19.722 
    N1[7].N2[724].TR                                tmr_TRIPLICATE1h0_2368                                       2      13.200       1.067       14.267 
    N1[7].N2[723].TR                                tmr_TRIPLICATE1h1_3983                                       4      16.000       3.722       19.722 
    N1[7].N2[722].TR                                tmr_TRIPLICATE1h0_2367                                       2      13.200       1.067       14.267 
    N1[7].N2[721].TR                                tmr_TRIPLICATE1h0_2366                                       2      13.200       1.067       14.267 
    N1[7].N2[720].TR                                tmr_TRIPLICATE1h1_3982                                       4      16.000       3.722       19.722 
    N1[7].N2[719].TR                                tmr_TRIPLICATE1h1_3981                                       4      16.000       3.722       19.722 
    N1[7].N2[718].TR                                tmr_TRIPLICATE1h1_3980                                       4      16.000       3.722       19.722 
    N1[7].N2[717].TR                                tmr_TRIPLICATE1h1_3979                                       4      16.000       3.722       19.722 
    N1[7].N2[716].TR                                tmr_TRIPLICATE1h1_3978                                       4      16.000       3.722       19.722 
    N1[7].N2[715].TR                                tmr_TRIPLICATE1h0_2365                                       2      13.200       1.067       14.267 
    N1[7].N2[714].TR                                tmr_TRIPLICATE1h0_2364                                       2      13.200       1.067       14.267 
    N1[7].N2[713].TR                                tmr_TRIPLICATE1h1_3977                                       4      16.000       3.722       19.722 
    N1[7].N2[712].TR                                tmr_TRIPLICATE1h1_3976                                       4      16.000       3.722       19.722 
    N1[7].N2[711].TR                                tmr_TRIPLICATE1h1_3975                                       4      16.000       3.722       19.722 
    N1[7].N2[710].TR                                tmr_TRIPLICATE1h0_2363                                       2      13.200       1.067       14.267 
    N1[7].N2[709].TR                                tmr_TRIPLICATE1h1_3974                                       4      16.000       3.722       19.722 
    N1[7].N2[708].TR                                tmr_TRIPLICATE1h0_2362                                       2      13.200       1.067       14.267 
    N1[7].N2[707].TR                                tmr_TRIPLICATE1h1_3973                                       4      16.000       3.722       19.722 
    N1[7].N2[706].TR                                tmr_TRIPLICATE1h1_3972                                       4      16.000       3.722       19.722 
    N1[7].N2[705].TR                                tmr_TRIPLICATE1h0_2361                                       2      13.200       1.067       14.267 
    N1[7].N2[704].TR                                tmr_TRIPLICATE1h1_3971                                       4      16.000       3.722       19.722 
    N1[7].N2[703].TR                                tmr_TRIPLICATE1h1_3970                                       4      16.000       3.722       19.722 
    N1[7].N2[702].TR                                tmr_TRIPLICATE1h0_2360                                       2      13.200       1.067       14.267 
    N1[7].N2[701].TR                                tmr_TRIPLICATE1h0_2359                                       2      13.200       1.067       14.267 
    N1[7].N2[700].TR                                tmr_TRIPLICATE1h1_3969                                       4      16.000       3.722       19.722 
    N1[7].N2[699].TR                                tmr_TRIPLICATE1h1_3968                                       4      16.000       3.722       19.722 
    N1[7].N2[698].TR                                tmr_TRIPLICATE1h1_3967                                       4      16.000       3.722       19.722 
    N1[7].N2[697].TR                                tmr_TRIPLICATE1h0_2358                                       2      13.200       1.067       14.267 
    N1[7].N2[696].TR                                tmr_TRIPLICATE1h1_3966                                       4      16.000       3.722       19.722 
    N1[7].N2[695].TR                                tmr_TRIPLICATE1h1_3965                                       4      16.000       3.722       19.722 
    N1[7].N2[694].TR                                tmr_TRIPLICATE1h0_2357                                       2      13.200       1.067       14.267 
    N1[7].N2[693].TR                                tmr_TRIPLICATE1h1_3964                                       4      16.000       3.722       19.722 
    N1[7].N2[692].TR                                tmr_TRIPLICATE1h1_3963                                       4      16.000       3.722       19.722 
    N1[7].N2[691].TR                                tmr_TRIPLICATE1h1_3962                                       4      16.000       3.722       19.722 
    N1[7].N2[690].TR                                tmr_TRIPLICATE1h0_2356                                       2      13.200       1.067       14.267 
    N1[6].N2[725].TR                                tmr_TRIPLICATE1h1_3485                                       4      16.800       3.722       20.522 
    N1[6].N2[724].TR                                tmr_TRIPLICATE1h1_3484                                       4      16.000       3.722       19.722 
    N1[6].N2[723].TR                                tmr_TRIPLICATE1h1_3483                                       4      16.000       3.722       19.722 
    N1[6].N2[722].TR                                tmr_TRIPLICATE1h0_2063                                       2      13.200       1.067       14.267 
    N1[6].N2[721].TR                                tmr_TRIPLICATE1h1_3482                                       4      16.000       3.722       19.722 
    N1[6].N2[720].TR                                tmr_TRIPLICATE1h1_3481                                       4      16.000       3.722       19.722 
    N1[6].N2[719].TR                                tmr_TRIPLICATE1h1_3480                                       4      16.000       3.722       19.722 
    N1[6].N2[718].TR                                tmr_TRIPLICATE1h1_3479                                       4      16.000       3.722       19.722 
    N1[6].N2[717].TR                                tmr_TRIPLICATE1h1_3478                                       4      16.000       3.722       19.722 
    N1[6].N2[716].TR                                tmr_TRIPLICATE1h1_3477                                       4      16.000       3.722       19.722 
    N1[6].N2[715].TR                                tmr_TRIPLICATE1h0_2062                                       2      13.200       1.067       14.267 
    N1[6].N2[714].TR                                tmr_TRIPLICATE1h1_3476                                       4      16.000       3.722       19.722 
    N1[6].N2[713].TR                                tmr_TRIPLICATE1h0_2061                                       2      13.200       1.067       14.267 
    N1[6].N2[712].TR                                tmr_TRIPLICATE1h1_3475                                       4      16.000       3.722       19.722 
    N1[6].N2[711].TR                                tmr_TRIPLICATE1h0_2060                                       2      13.200       1.067       14.267 
    N1[6].N2[710].TR                                tmr_TRIPLICATE1h0_2059                                       2      13.200       1.067       14.267 
    N1[6].N2[709].TR                                tmr_TRIPLICATE1h1_3474                                       4      16.000       3.722       19.722 
    N1[6].N2[708].TR                                tmr_TRIPLICATE1h1_3473                                       4      16.000       3.722       19.722 
    N1[6].N2[707].TR                                tmr_TRIPLICATE1h1_3472                                       4      16.000       3.722       19.722 
    N1[6].N2[706].TR                                tmr_TRIPLICATE1h0_2058                                       2      13.200       1.067       14.267 
    N1[6].N2[705].TR                                tmr_TRIPLICATE1h1_3471                                       4      16.000       3.722       19.722 
    N1[6].N2[704].TR                                tmr_TRIPLICATE1h1_3470                                       4      16.000       3.722       19.722 
    N1[6].N2[703].TR                                tmr_TRIPLICATE1h1_3469                                       4      16.000       3.722       19.722 
    N1[6].N2[702].TR                                tmr_TRIPLICATE1h1_3468                                       4      16.000       3.722       19.722 
    N1[6].N2[701].TR                                tmr_TRIPLICATE1h0_2057                                       2      13.200       1.067       14.267 
    N1[6].N2[700].TR                                tmr_TRIPLICATE1h0_2056                                       2      13.200       1.067       14.267 
    N1[6].N2[699].TR                                tmr_TRIPLICATE1h1_3467                                       4      16.000       3.722       19.722 
    N1[6].N2[698].TR                                tmr_TRIPLICATE1h0_2055                                       2      13.200       1.067       14.267 
    N1[6].N2[697].TR                                tmr_TRIPLICATE1h0_2054                                       2      13.200       1.067       14.267 
    N1[6].N2[696].TR                                tmr_TRIPLICATE1h0_2053                                       2      13.200       1.067       14.267 
    N1[6].N2[695].TR                                tmr_TRIPLICATE1h0_2052                                       2      13.200       1.067       14.267 
    N1[6].N2[694].TR                                tmr_TRIPLICATE1h0_2051                                       2      13.200       1.067       14.267 
    N1[6].N2[693].TR                                tmr_TRIPLICATE1h1_3466                                       4      16.000       3.722       19.722 
    N1[6].N2[692].TR                                tmr_TRIPLICATE1h1_3465                                       4      16.000       3.722       19.722 
    N1[6].N2[691].TR                                tmr_TRIPLICATE1h0_2050                                       2      13.200       1.067       14.267 
    N1[6].N2[690].TR                                tmr_TRIPLICATE1h0_2049                                       2      13.200       1.067       14.267 
    N1[6].N2[689].TR                                tmr_TRIPLICATE1h0_2048                                       2      13.200       1.067       14.267 
    N1[6].N2[688].TR                                tmr_TRIPLICATE1h0_2047                                       2      13.200       1.067       14.267 
    N1[6].N2[687].TR                                tmr_TRIPLICATE1h0_2046                                       2      13.200       1.067       14.267 
    N1[6].N2[686].TR                                tmr_TRIPLICATE1h1_3464                                       4      16.000       3.722       19.722 
    N1[6].N2[685].TR                                tmr_TRIPLICATE1h0_2045                                       2      13.200       1.067       14.267 
    N1[6].N2[684].TR                                tmr_TRIPLICATE1h0_2044                                       2      13.200       1.067       14.267 
    N1[6].N2[683].TR                                tmr_TRIPLICATE1h1_3463                                       4      16.000       3.722       19.722 
    N1[6].N2[682].TR                                tmr_TRIPLICATE1h0_2043                                       2      13.200       1.067       14.267 
    N1[6].N2[681].TR                                tmr_TRIPLICATE1h1_3462                                       4      16.000       3.722       19.722 
    N1[6].N2[680].TR                                tmr_TRIPLICATE1h1_3461                                       4      16.000       3.722       19.722 
    N1[6].N2[679].TR                                tmr_TRIPLICATE1h0_2042                                       2      13.200       1.067       14.267 
    N1[6].N2[678].TR                                tmr_TRIPLICATE1h1_3460                                       4      16.000       3.722       19.722 
    N1[6].N2[677].TR                                tmr_TRIPLICATE1h1_3459                                       4      16.000       3.722       19.722 
    N1[6].N2[676].TR                                tmr_TRIPLICATE1h1_3458                                       4      16.000       3.722       19.722 
    N1[6].N2[675].TR                                tmr_TRIPLICATE1h1_3457                                       4      16.000       3.722       19.722 
    N1[6].N2[674].TR                                tmr_TRIPLICATE1h0_2041                                       2      13.200       1.067       14.267 
    N1[6].N2[673].TR                                tmr_TRIPLICATE1h0_2040                                       2      13.200       1.067       14.267 
    N1[6].N2[672].TR                                tmr_TRIPLICATE1h1_3456                                       4      16.000       3.722       19.722 
    N1[6].N2[671].TR                                tmr_TRIPLICATE1h1_3455                                       4      16.000       3.722       19.722 
    N1[6].N2[670].TR                                tmr_TRIPLICATE1h1_3454                                       4      16.000       3.722       19.722 
    N1[6].N2[669].TR                                tmr_TRIPLICATE1h0_2039                                       2      13.200       1.067       14.267 
    N1[6].N2[668].TR                                tmr_TRIPLICATE1h0_2038                                       2      13.200       1.067       14.267 
    N1[6].N2[667].TR                                tmr_TRIPLICATE1h0_2037                                       2      13.200       1.067       14.267 
    N1[6].N2[666].TR                                tmr_TRIPLICATE1h0_2036                                       2      13.200       1.067       14.267 
    N1[6].N2[665].TR                                tmr_TRIPLICATE1h1_3453                                       4      16.000       3.722       19.722 
    N1[6].N2[664].TR                                tmr_TRIPLICATE1h0_2035                                       2      13.200       1.067       14.267 
    N1[6].N2[663].TR                                tmr_TRIPLICATE1h0_2034                                       2      13.200       1.067       14.267 
    N1[6].N2[662].TR                                tmr_TRIPLICATE1h1_3452                                       4      16.000       3.722       19.722 
    N1[6].N2[661].TR                                tmr_TRIPLICATE1h0_2033                                       2      13.200       1.067       14.267 
    N1[6].N2[660].TR                                tmr_TRIPLICATE1h1_3451                                       4      16.000       3.722       19.722 
    N1[6].N2[659].TR                                tmr_TRIPLICATE1h0_2032                                       2      13.200       1.067       14.267 
    N1[6].N2[658].TR                                tmr_TRIPLICATE1h1_3450                                       4      16.000       3.722       19.722 
    N1[6].N2[657].TR                                tmr_TRIPLICATE1h1_3449                                       4      16.000       3.722       19.722 
    N1[6].N2[656].TR                                tmr_TRIPLICATE1h1_3448                                       4      16.000       3.722       19.722 
    N1[6].N2[655].TR                                tmr_TRIPLICATE1h1_3447                                       4      16.000       3.722       19.722 
    N1[6].N2[654].TR                                tmr_TRIPLICATE1h1_3446                                       4      16.000       3.722       19.722 
    N1[6].N2[653].TR                                tmr_TRIPLICATE1h1_3445                                       4      16.000       3.722       19.722 
    N1[6].N2[652].TR                                tmr_TRIPLICATE1h1_3444                                       4      16.000       3.722       19.722 
    N1[6].N2[651].TR                                tmr_TRIPLICATE1h1_3443                                       4      16.000       3.722       19.722 
    N1[6].N2[650].TR                                tmr_TRIPLICATE1h1_3442                                       4      16.000       3.722       19.722 
    N1[6].N2[649].TR                                tmr_TRIPLICATE1h1_3441                                       4      16.000       3.722       19.722 
    N1[6].N2[648].TR                                tmr_TRIPLICATE1h0_2031                                       2      13.200       1.067       14.267 
    N1[6].N2[647].TR                                tmr_TRIPLICATE1h0_2030                                       2      13.200       1.067       14.267 
    N1[6].N2[646].TR                                tmr_TRIPLICATE1h1_3440                                       4      16.000       3.722       19.722 
    N1[6].N2[645].TR                                tmr_TRIPLICATE1h1_3439                                       4      16.000       3.722       19.722 
    N1[6].N2[644].TR                                tmr_TRIPLICATE1h1_3438                                       4      16.000       3.722       19.722 
    N1[6].N2[643].TR                                tmr_TRIPLICATE1h0_2029                                       2      13.200       1.067       14.267 
    N1[6].N2[642].TR                                tmr_TRIPLICATE1h0_2028                                       2      13.200       1.067       14.267 
    N1[6].N2[641].TR                                tmr_TRIPLICATE1h0_2027                                       2      13.200       1.067       14.267 
    N1[6].N2[640].TR                                tmr_TRIPLICATE1h0_2026                                       2      13.200       1.067       14.267 
    N1[6].N2[639].TR                                tmr_TRIPLICATE1h1_3437                                       4      16.000       3.722       19.722 
    N1[6].N2[638].TR                                tmr_TRIPLICATE1h1_3436                                       4      16.000       3.722       19.722 
    N1[6].N2[637].TR                                tmr_TRIPLICATE1h0_2025                                       2      13.200       1.067       14.267 
